business_status,geometry/location/lat,geometry/location/lng,geometry/viewport/south,geometry/viewport/west,geometry/viewport/north,geometry/viewport/east,icon,icon_background_color,icon_mask_base_uri,name,place_id,plus_code/compound_code,plus_code/global_code,rating,reference,scope,types/0,types/1,types/2,user_ratings_total,vicinity,photos/0/height,photos/0/html_attributions/0,photos/0/width,opening_hours/open_now,permanently_closed,types/3,types/4
OPERATIONAL,49.2125631,6.8632054,49.21129292010728,6.861742320107278,49.21399257989272,6.864441979892722,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Sapeurs-Pompiers de Petite-Roselle,ChIJ_Q8sIZCtlUcRx3AkJo2U8BA,"6V77+27 Petite-Rosselle, Frankreich",8FX86V77+27,0,ChIJ_Q8sIZCtlUcRx3AkJo2U8BA,GOOGLE,fire_station,point_of_interest,establishment,0,"Rue Roger Cadel, Petite-Rosselle",,,,,,,
OPERATIONAL,49.2530221,6.860089899999999,49.25167322010728,6.858843820107278,49.25437287989272,6.861543479892722,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Freiwillige GanzTagsSchule,ChIJn7CknHKulUcR7DanYyoYszA,7V36+63 Völklingen,8FX87V36+63,0,ChIJn7CknHKulUcR7DanYyoYszA,GOOGLE,fire_station,point_of_interest,establishment,0,"Hohenzollernstraße 11, Völklingen",,,,,,,
OPERATIONAL,49.3039435,6.8952635,49.30256817010728,6.893932070107278,49.30526782989272,6.896631729892722,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Förderverein der Freiwilligen Feuerwehr Stadt Püttlingen Löschbezirk Köllerbach e.V.,ChIJmwD76OCvlUcRDQE3IIUVhVE,8V3W+H4 Püttlingen,8FX88V3W+H4,0,ChIJmwD76OCvlUcRDQE3IIUVhVE,GOOGLE,fire_station,point_of_interest,establishment,0,"Friedhofstraße 4, Püttlingen",,,,,,,
OPERATIONAL,49.2534426,6.849493,49.25209157010727,6.848147270107277,49.25479122989272,6.850846929892722,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Werkfeuerwehr Saarstahl,ChIJ7zd98aivlUcRaRdZuDXZm9g,7R3X+9R Völklingen,8FX87R3X+9R,0,ChIJ7zd98aivlUcRaRdZuDXZm9g,GOOGLE,fire_station,point_of_interest,establishment,0,Völklingen,,,,true,,,
OPERATIONAL,49.3170842,6.900045899999999,49.31575452010728,6.898824270107278,49.31845417989272,6.901523929892722,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Löschbezirk Herchenbach Gerätehaus,ChIJO0HaKfyvlUcRAEofgpua9qY,8W82+R2 Püttlingen,8FX88W82+R2,5,ChIJO0HaKfyvlUcRAEofgpua9qY,GOOGLE,fire_station,point_of_interest,establishment,2,"Kyllbergstraße 151a, Püttlingen",,,,,,,
OPERATIONAL,49.2371643,6.836941899999999,49.23578302010728,6.835586070107278,49.23848267989272,6.838285729892722,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Feuerwehr Völklingen Löschbezirk Geislautern,ChIJ7e4Tn9KtlUcR443BMy3PkcM,6RPP+VQ Völklingen,8FX86RPP+VQ,5,ChIJ7e4Tn9KtlUcR443BMy3PkcM,GOOGLE,fire_station,point_of_interest,establishment,9,"Im Kirchenfeld 5, Völklingen",3648,"<a href=""https://maps.google.com/maps/contrib/104503970717013829337"">Torsten Milkovic</a>",5472,,,,
OPERATIONAL,49.24895189999999,6.835933799999999,49.24741982010728,6.834518120107278,49.25011947989272,6.837217779892722,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Feuerwehr Völklingen Löschbezirk Wehrden,ChIJTyR8poCulUcRRaLt3Z8TmE0,6RXP+H9 Völklingen,8FX86RXP+H9,5,ChIJTyR8poCulUcRRaLt3Z8TmE0,GOOGLE,fire_station,point_of_interest,establishment,3,"Hostenbacher Str. 30, Völklingen",3840,"<a href=""https://maps.google.com/maps/contrib/102152397806668303681"">Khaled Alomar</a>",5120,,,,
OPERATIONAL,49.1710799,6.8427067,49.16980152010728,6.841254820107277,49.17250117989273,6.843954479892721,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Jugendfeuerwehr Lbz-Süd,ChIJg85ZHaytlUcRQnIDo9NCGCo,5RCV+C3 Großrosseln,8FX85RCV+C3,5,ChIJg85ZHaytlUcRQnIDo9NCGCo,GOOGLE,fire_station,point_of_interest,establishment,1,"Am Hirschelheck 19, Großrosseln",,,,,,,
OPERATIONAL,49.21837009999999,6.807472799999999,49.21713882010727,6.806355670107277,49.21983847989272,6.809055329892721,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Feuerwehr Völklingen Löschbezirk Ludweiler,ChIJgdwGuUOslUcRJWMtDLWoNEg,6R95+82 Völklingen,8FX86R95+82,5,ChIJgdwGuUOslUcRJWMtDLWoNEg,GOOGLE,fire_station,point_of_interest,establishment,3,"Schulstraße 8A, Völklingen",750,"<a href=""https://maps.google.com/maps/contrib/104220954819687141451"">A Google User</a>",1334,true,,,
OPERATIONAL,49.3307508,6.986127199999999,49.32942382010728,6.984766720107277,49.33212347989272,6.987466379892721,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Feuerwehr Heusweiler - LB Holz (LB 6),ChIJU3lhuBO6lUcRmq-l6gC_2MU,8XJP+7F Heusweiler,8FX88XJP+7F,5,ChIJU3lhuBO6lUcRmq-l6gC_2MU,GOOGLE,fire_station,point_of_interest,establishment,2,"Holzer Pl., Heusweiler",,,,,,,
OPERATIONAL,49.3314096,6.985864200000001,49.33007082010729,6.984668920107278,49.33277047989273,6.987368579892722,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Freiwillige Feuerwehr,ChIJl74cvxO6lUcRYMHNbSOVYJE,8XJP+H8 Heusweiler,8FX88XJP+H8,0,ChIJl74cvxO6lUcRYMHNbSOVYJE,GOOGLE,fire_station,point_of_interest,establishment,0,"Holzer Pl. 2A, Heusweiler",,,,,,,
OPERATIONAL,49.34265,6.99869,49.34131357010728,6.997381070107278,49.34401322989272,7.000080729892722,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Feuerwehr Heusweiler - LB Wahlschied (LB 12),ChIJd5A_liS6lUcRD1-CX_ZvlSA,8XVX+3F Heusweiler,8FX88XVX+3F,0,ChIJd5A_liS6lUcRD1-CX_ZvlSA,GOOGLE,fire_station,point_of_interest,establishment,0,"Im Dorf 13, Heusweiler",1920,"<a href=""https://maps.google.com/maps/contrib/114307140811280990769"">A Google User</a>",1080,,,,
OPERATIONAL,49.3397775,6.961238199999999,49.33837947010727,6.959931820107277,49.34107912989272,6.962631479892721,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Feuerwehr Heusweiler - LB Berschweiler (LB 3),ChIJyZ09z1-6lUcRM3ASOo-N3F8,8XQ6+WF Heusweiler,8FX88XQ6+WF,5,ChIJyZ09z1-6lUcRM3ASOo-N3F8,GOOGLE,fire_station,point_of_interest,establishment,1,"Berschweiler Str. 39, Heusweiler",,,,,,,
OPERATIONAL,49.3507797,6.9796828,49.34946437010728,6.978449670107278,49.35216402989272,6.981149329892722,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Feuerwehr Heusweiler - LB Ost (LB 7),ChIJ8VO1-oe7lUcRDI7njcg-0sg,9X2H+8V Heusweiler,8FX89X2H+8V,0,ChIJ8VO1-oe7lUcRDI7njcg-0sg,GOOGLE,fire_station,point_of_interest,establishment,0,"Barbarastraße 38a, Heusweiler",,,,true,,,
OPERATIONAL,49.3535431,6.9989781,49.35221027010729,6.997562470107279,49.35490992989273,7.000262129892723,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Feuerwehr Heusweiler - LB Lummerschied (LB 8),ChIJ15lybjK6lUcRXU5aeWhFegk,9X3X+CH Heusweiler,8FX89X3X+CH,4.7,ChIJ15lybjK6lUcRXU5aeWhFegk,GOOGLE,fire_station,point_of_interest,establishment,3,"Wiesbacher Str. 7, Heusweiler",3472,"<a href=""https://maps.google.com/maps/contrib/103680379380107417902"">Martin Meyer</a>",4640,,,,
OPERATIONAL,49.35202200000001,6.9316559,49.35059432010727,6.930340720107278,49.35329397989271,6.933040379892722,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Feuerwehr Heusweiler - LB Mitte (LB1),ChIJj__6nWK7lUcReychnAZiGsM,9W2J+RJ Heusweiler,8FX89W2J+RJ,5,ChIJj__6nWK7lUcReychnAZiGsM,GOOGLE,fire_station,point_of_interest,establishment,8,"Trierer Str. 175, Heusweiler",700,"<a href=""https://maps.google.com/maps/contrib/111803596067096658661"">A Google User</a>",1243,,,,
OPERATIONAL,49.3447865,6.893620599999999,49.34341372010727,6.892214670107277,49.34611337989272,6.894914329892721,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Feuerwehr Heusweiler - LB Obersalbach-Kurhof (LB 11),ChIJj7Rj5TillUcRqKRZk9I-J4I,8VVV+WF Heusweiler,8FX88VVV+WF,0,ChIJj7Rj5TillUcRqKRZk9I-J4I,GOOGLE,fire_station,point_of_interest,establishment,0,"Zum Weiherwald, Heusweiler",,,,,,,
OPERATIONAL,49.3966305,7.039108,49.39528332010728,7.037750820107278,49.39798297989272,7.040450479892722,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,"Feuerwehr Illingen, Lbz. Wustweiler",ChIJD9A_h62-lUcRzaZ01Z8Vr6M,92WQ+JM Illingen,8FX992WQ+JM,5,ChIJD9A_h62-lUcRzaZ01Z8Vr6M,GOOGLE,fire_station,point_of_interest,establishment,2,"Am Seelbach 1, Illingen",,,,,,,
OPERATIONAL,49.1376833,7.058384,49.13634602010728,7.057078120107278,49.13904567989272,7.059777779892721,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Feuerwehr Auersmacher,ChIJIVrch6dKlEcRGjdLlxhjD3g,43Q5+39 Kleinblittersdorf,8FX943Q5+39,0,ChIJIVrch6dKlEcRGjdLlxhjD3g,GOOGLE,fire_station,point_of_interest,establishment,0,"Sitterswalder Str., Kleinblittersdorf",,,,,,,
OPERATIONAL,49.13765919999999,7.058597,49.13628137010728,7.057165870107277,49.13898102989272,7.059865529892721,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Freiwillige Feuerwehr Kleinblittersdorf LB Mitte,ChIJw8SlB101lEcRpTexSUfzTts,43Q5+3C Kleinblittersdorf,8FX943Q5+3C,4.5,ChIJw8SlB101lEcRpTexSUfzTts,GOOGLE,fire_station,point_of_interest,establishment,2,"Sitterswalder Str. 71, Kleinblittersdorf",1872,"<a href=""https://maps.google.com/maps/contrib/104282652933945824567"">Marcus Kwast</a>",2628,,,,
OPERATIONAL,49.15062750000001,7.1138497,49.14921962010727,7.112554670107277,49.15191927989272,7.115254329892721,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Freiwillige Feuerwehr Bliesmengen-Bolchen,ChIJlw4fTyrLlUcRGZmbCkc5lP4,5427+7G Mandelbachtal,8FX95427+7G,0,ChIJlw4fTyrLlUcRGZmbCkc5lP4,GOOGLE,fire_station,point_of_interest,establishment,0,"Bliestalstraße 47, Mandelbachtal",1124,"<a href=""https://maps.google.com/maps/contrib/115985854908623825252"">SnIpzZxX19Xx</a>",2048,,,,
OPERATIONAL,49.1166321,7.050546199999999,49.11529232010727,7.049219520107278,49.11799197989271,7.051919179892722,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Freiwillige Feuerwehr Kleinblittersdorf Löschbezirk 4 Rilchingen-Hanweiler,ChIJE7fyaH01lEcRN518HFJkVu4,4382+J6 Kleinblittersdorf,8FX94382+J6,5,ChIJE7fyaH01lEcRN518HFJkVu4,GOOGLE,fire_station,point_of_interest,establishment,2,"Am Sportpl. 1, Kleinblittersdorf",3000,"<a href=""https://maps.google.com/maps/contrib/117954781243818433519"">Benedikt Steven</a>",4000,false,,,
OPERATIONAL,49.11306630000001,7.080684900000001,49.11145047010728,7.079762320107277,49.11415012989272,7.082461979892721,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Sapeurs-Pompiers de Sarreguemines,ChIJWzOhjgs1lEcRdx0T8FrX4uA,"437J+67 Saargemünd, Frankreich",8FX9437J+67,4.7,ChIJWzOhjgs1lEcRdx0T8FrX4uA,GOOGLE,fire_station,point_of_interest,establishment,78,"29 Rue des Tirailleurs, Sarreguemines",2988,"<a href=""https://maps.google.com/maps/contrib/105946882809838185229"">BITTE Hervé</a>",5312,false,,,
OPERATIONAL,49.1657488,7.090291799999999,49.16440287010729,7.088910020107278,49.16710252989273,7.091609679892722,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,FF Kleinblittersdorf LB Bliesransbach,ChIJbWv0feDLlUcRcu6ipT8V9hA,538R+84 Kleinblittersdorf,8FX9538R+84,0,ChIJbWv0feDLlUcRcu6ipT8V9hA,GOOGLE,fire_station,point_of_interest,establishment,0,"Eschringer Str. 18, Kleinblittersdorf",,,,,,,
OPERATIONAL,49.3058546,6.9039158,49.30444887010728,6.902596370107278,49.30714852989273,6.905296029892722,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Gerätehaus Löschbezirk Köllerbach,ChIJV7DA66B9C0ERTP-ZZ3OdfVc,8W43+8H Püttlingen,8FX88W43+8H,0,ChIJV7DA66B9C0ERTP-ZZ3OdfVc,GOOGLE,fire_station,point_of_interest,establishment,0,"Sellerbacher Str. 7, Püttlingen",,,,,,,
OPERATIONAL,49.3229842,6.9155487,49.32183942010728,6.914293870107278,49.32453907989272,6.916993529892722,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Freiwillige Feuerwehr Riegelsberg Löschbezirk Walpershofen,ChIJK_uWXKi6lUcRS-b4pQq7CTM,8WF8+56 Riegelsberg,8FX88WF8+56,0,ChIJK_uWXKi6lUcRS-b4pQq7CTM,GOOGLE,fire_station,point_of_interest,establishment,0,"Herchenbacher Str. 35, Riegelsberg",,,,,,,
OPERATIONAL,49.3001347,7.0661651,49.29879442010728,7.064772170107278,49.30149407989272,7.067471829892722,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Freiwillige Feuerwehr,ChIJxdonaY-3lUcRBOxUooJdYHg,8328+3G Sulzbach/Saar,8FX98328+3G,5,ChIJxdonaY-3lUcRBOxUooJdYHg,GOOGLE,fire_station,point_of_interest,establishment,1,"Im Hessenland 2A, Sulzbach/Saar",,,,,,,
OPERATIONAL,49.308707,6.938251999999999,49.30726112010728,6.937036870107279,49.30996077989272,6.939736529892722,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Freiwillige Feuerwehr Riegelsberg,ChIJ8fhA9G-wlUcRV6DcWRymYxo,8W5Q+F8 Riegelsberg,8FX88W5Q+F8,5,ChIJ8fhA9G-wlUcRV6DcWRymYxo,GOOGLE,fire_station,point_of_interest,establishment,3,"Alleestraße 2, Riegelsberg",2736,"<a href=""https://maps.google.com/maps/contrib/103861182239501355336"">A Google User</a>",3648,false,,,
OPERATIONAL,49.3603734,7.059474199999999,49.35899267010727,7.058194270107278,49.36169232989272,7.060893929892722,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Feuerwehr Merchweiler Gerätehaus,ChIJPQD8lwO5lUcR_E-nRtlYCaI,9365+4Q Merchweiler,8FX99365+4Q,4.5,ChIJPQD8lwO5lUcR_E-nRtlYCaI,GOOGLE,fire_station,point_of_interest,establishment,2,"Hauptstraße 82, Merchweiler",,,,,,,
OPERATIONAL,49.3747722,7.0229783,49.37346482010727,7.021597220107277,49.37616447989272,7.024296879892721,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,bos-store,ChIJSX4OuGC5lUcRmOwc_yUeZ2M,92FF+W5 Illingen,8FX992FF+W5,0,ChIJSX4OuGC5lUcRmOwc_yUeZ2M,GOOGLE,fire_station,point_of_interest,establishment,0,"Herzstraße 31, Illingen",,,,,,,
OPERATIONAL,49.3000068,7.0658458,49.29866862010728,7.064534370107277,49.30136827989272,7.067234029892721,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Spielmannszug Sulzbach,ChIJC8HrpJG3lUcRPVKs-pEQuZw,73X8+X8 Sulzbach/Saar,8FX973X8+X8,0,ChIJC8HrpJG3lUcRPVKs-pEQuZw,GOOGLE,fire_station,point_of_interest,establishment,0,"Im Hessenland 2, Sulzbach/Saar",,,,,,,
OPERATIONAL,49.1831554,6.745009899999999,49.18180642010728,6.743663120107278,49.18450607989272,6.746362779892721,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Feuerwehr Völklingen Löschbezirk Lauterbach,ChIJw4Z9ujirlUcRE0yS8INpfu4,5PMW+72 Völklingen,8FX85PMW+72,0,ChIJw4Z9ujirlUcRE0yS8INpfu4,GOOGLE,fire_station,point_of_interest,establishment,0,"Köhlerstraße 8, Völklingen",,,,,,,
OPERATIONAL,49.2412123,6.864198,49.23991252010727,6.862958570107278,49.24261217989272,6.865658229892722,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Feuerwehr Völklingen Löschbezirk Fürstenhausen,ChIJXXwfguGtlUcRsj3hGUAZmLI,6VR7+FM Völklingen,8FX86VR7+FM,4.7,ChIJXXwfguGtlUcRsj3hGUAZmLI,GOOGLE,fire_station,point_of_interest,establishment,3,"Gutenbergstraße 12, Völklingen",1935,"<a href=""https://maps.google.com/maps/contrib/101017695749594688230"">Maik</a>",4032,,,,
OPERATIONAL,49.4151099,6.7633272,49.41370562010727,6.762018120107277,49.41640527989272,6.764717779892721,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,"Freiwillige Feuerwehr Beckingen, Löschbezirk Düppenweiler",ChIJuy2sRtKglUcRxRXMnz6nwyI,CQ87+28 Beckingen,8FX8CQ87+28,4.3,ChIJuy2sRtKglUcRxRXMnz6nwyI,GOOGLE,fire_station,point_of_interest,establishment,6,Beckingen,,,,,,,
OPERATIONAL,49.3865896,6.7074649,49.38521452010727,6.706087720107277,49.38791417989272,6.708787379892721,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,"Feuerwehr, Löschbezirk Beckingen",ChIJOev20toJlUcRChHkJ8RyQ74,9PP5+J2 Beckingen,8FX89PP5+J2,0,ChIJOev20toJlUcRChHkJ8RyQ74,GOOGLE,fire_station,point_of_interest,establishment,0,"In den Rübenstückern 6, Beckingen",,,,,,,
OPERATIONAL,49.3922415,6.701667,49.39085802010727,6.700306520107278,49.39355767989272,6.703006179892722,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,"Freiwillige Feuerwehr Beckingen, Löschbezirk Beckingen",ChIJF4u5f8MJlUcRzRwzPAYhWuM,9PR2+VM Beckingen,8FX89PR2+VM,0,ChIJF4u5f8MJlUcRzRwzPAYhWuM,GOOGLE,fire_station,point_of_interest,establishment,0,"Bergstraße 4, Beckingen",3024,"<a href=""https://maps.google.com/maps/contrib/117515773426186458183"">A Google User</a>",4032,,,,
OPERATIONAL,49.4122454,6.7203269,49.41084862010728,6.719051120107278,49.41354827989272,6.721750779892722,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,"Freiwillige Feuerwehr Beckingen, Löschbezirk Haustadt",ChIJLzqTf38JlUcRCFui7bcXsYo,CP6C+W4 Beckingen,8FX8CP6C+W4,5,ChIJLzqTf38JlUcRCFui7bcXsYo,GOOGLE,fire_station,point_of_interest,establishment,2,"Haustadter-Tal-Straße 143, Beckingen",4032,"<a href=""https://maps.google.com/maps/contrib/117515773426186458183"">A Google User</a>",3024,,,,
OPERATIONAL,49.4532283,6.781508499999999,49.45184437010728,6.780182370107277,49.45454402989272,6.782882029892721,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,"Freiwillige Feuerwehr Beckingen, Löschbezirk Oppen",ChIJNeM3YVSglUcRoj96kHb3BMs,FQ3J+7G Beckingen,8FX8FQ3J+7G,4.9,ChIJNeM3YVSglUcRoj96kHb3BMs,GOOGLE,fire_station,point_of_interest,establishment,9,"St.-Florian-Straße 16, Beckingen",2268,"<a href=""https://maps.google.com/maps/contrib/107670762563258704003"">Stefan S</a>",4032,,,,
OPERATIONAL,49.42918,6.7296743,49.42786092010727,6.728354470107279,49.43056057989271,6.731054129892723,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,"Freiwillige Feuerwehr Beckingen, Löschbezirk Honzrath",ChIJu3CrW6ALlUcRuH2iceFA4VQ,CPHH+MV Beckingen,8FX8CPHH+MV,5,ChIJu3CrW6ALlUcRuH2iceFA4VQ,GOOGLE,fire_station,point_of_interest,establishment,3,"Merchinger Str. 7, Beckingen",5504,"<a href=""https://maps.google.com/maps/contrib/107434503790260266180"">M Schäfer</a>",3096,true,,,
OPERATIONAL,49.4496546,6.7636837,49.44830097010728,6.762413870107277,49.45100062989273,6.765113529892721,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,"Freiwillige Feuerwehr Beckingen, Löschbezirk Reimsbach",ChIJD-4f_VeglUcRnrXHwKJgn40,CQX7+VC Beckingen,8FX8CQX7+VC,5,ChIJD-4f_VeglUcRnrXHwKJgn40,GOOGLE,fire_station,point_of_interest,establishment,12,"Auf Köpfchen 2, Beckingen",,,,true,,,
OPERATIONAL,49.393688,6.67516,49.39225352010727,6.673809470107278,49.39495317989271,6.676509129892722,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,"Freiwillige Feuerwehr Beckingen, Löschbezirk Saarfels",ChIJ6e7o7goJlUcRLneNIU3y_XI,9MVG+F3 Beckingen,8FX89MVG+F3,4.5,ChIJ6e7o7goJlUcRLneNIU3y_XI,GOOGLE,fire_station,point_of_interest,establishment,2,"Fliederstraße 29, Beckingen",,,,,,,
